id,rle_mask,z,images,masks,coverage,coverage_class
fd1be18f7d,1 69 102 69 203 69 304 68 405 68 506 68 607 68 708 67 809 67 910 66 1011 65 1112 65 1213 64 1314 63 1415 62 1516 62 1617 61 1718 60 1819 59 1920 59 2021 58 2122 57 2223 57 2324 56 2425 55 2526 55 2627 54 2728 54 2829 53 2930 52 3031 51 3132 51 3233 50 3334 49 3435 48 3536 47 3637 46 3738 45 3839 44 3940 43 4041 42 4142 41 4243 40 4344 39 4445 38 4546 37 4647 36 4748 35 4849 34 4950 33 5051 32 5152 31 5253 29 5354 28 5455 27 5556 26 5657 25 5758 23 5859 22 5960 21 6061 20 6162 20 6263 19 6364 18 6465 17 6566 17 6667 16 6768 16 6869 15 6970 14 7071 14 7172 13 7273 13 7374 12 7475 12 7576 12 7677 11 7778 11 7879 11 7980 11 8081 11 8182 11 8283 11 8384 11 8485 11 8586 12 8687 12 8788 13 8889 13 8990 14 9091 14 9192 15 9293 15 9394 15 9495 16 9596 16 9697 16 9798 16 9899 17 10000 17 10101 17,460,"[[0.56078431 0.56862745 0.57254902 ... 0.64705882 0.63137255 0.62352941]
 [0.57254902 0.57647059 0.57647059 ... 0.69019608 0.68235294 0.6745098 ]
 [0.58431373 0.58823529 0.58823529 ... 0.7372549  0.73333333 0.72941176]
 ...
 [0.56078431 0.56470588 0.56470588 ... 0.52156863 0.50196078 0.48235294]
 [0.60392157 0.60392157 0.60392157 ... 0.41176471 0.4        0.39215686]
 [0.63529412 0.63921569 0.63921569 ... 0.38039216 0.38039216 0.40392157]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.34780903832957555,4
b4f6d6f1aa,1 6161 6174 89 6287 77 6395 70 6502 64 6608 59 6714 54 6819 50 6926 44 7033 38 7142 30 7251 22 7359 15 7468 7,658,"[[0.3254902  0.31764706 0.31764706 ... 0.36470588 0.36862745 0.36078431]
 [0.31764706 0.31372549 0.31372549 ... 0.31764706 0.34117647 0.3372549 ]
 [0.31764706 0.31372549 0.31372549 ... 0.28627451 0.30588235 0.30980392]
 ...
 [0.3254902  0.3254902  0.31764706 ... 0.18823529 0.18823529 0.25490196]
 [0.32941176 0.32941176 0.32941176 ... 0.23529412 0.18039216 0.21960784]
 [0.33333333 0.3372549  0.33333333 ... 0.27843137 0.18039216 0.18039216]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.6646407214978923,7
b525824dfc,1718 8484,628,"[[0.38823529 0.40392157 0.37254902 ... 0.49411765 0.45098039 0.43529412]
 [0.35686275 0.34509804 0.3372549  ... 0.48235294 0.43137255 0.43921569]
 [0.42352941 0.38431373 0.39215686 ... 0.4745098  0.41176471 0.43529412]
 ...
 [0.44313725 0.41568627 0.47058824 ... 0.51372549 0.52941176 0.41960784]
 [0.37254902 0.34901961 0.4627451  ... 0.46666667 0.5254902  0.43137255]
 [0.38039216 0.37254902 0.50980392 ... 0.43921569 0.51372549 0.45098039]]","[[0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.8316831683168316,9
393048bc6c,,107,"[[0.71764706 0.74117647 0.68627451 ... 0.49019608 0.5372549  0.57254902]
 [0.61176471 0.61960784 0.61176471 ... 0.41960784 0.42352941 0.42745098]
 [0.49803922 0.48627451 0.50980392 ... 0.43921569 0.39607843 0.34509804]
 ...
 [0.37647059 0.38039216 0.38039216 ... 0.5254902  0.50588235 0.4745098 ]
 [0.50588235 0.51764706 0.51372549 ... 0.43137255 0.46666667 0.46666667]
 [0.58431373 0.59607843 0.6        ... 0.31764706 0.37647059 0.4       ]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
5c7f310937,1 74 102 76 203 77 304 78 405 80 506 81 607 82 708 83 809 84 910 86 1011 87 1112 88 1213 89 1314 91 1415 92 1516 93 1617 94 1718 96 1819 97 1920 98 2021 100 2122 8080,694,"[[0.54901961 0.55686275 0.56470588 ... 0.58431373 0.57647059 0.56862745]
 [0.54117647 0.54901961 0.56078431 ... 0.58823529 0.58431373 0.57647059]
 [0.53333333 0.54117647 0.55294118 ... 0.58823529 0.58431373 0.58431373]
 ...
 [0.31764706 0.38823529 0.45882353 ... 0.57647059 0.59215686 0.61176471]
 [0.31764706 0.38039216 0.45882353 ... 0.56078431 0.57647059 0.59215686]
 [0.31764706 0.37647059 0.45098039 ... 0.54509804 0.55686275 0.56862745]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.9710812665424958,10
edf47afe46,,325,"[[0.5254902  0.5372549  0.55686275 ... 0.41176471 0.40392157 0.41960784]
 [0.58823529 0.57647059 0.59607843 ... 0.40392157 0.40784314 0.43137255]
 [0.44313725 0.41176471 0.36862745 ... 0.36862745 0.36078431 0.34901961]
 ...
 [0.14117647 0.14117647 0.16862745 ... 0.17254902 0.21960784 0.2627451 ]
 [0.14117647 0.16470588 0.18823529 ... 0.17254902 0.22745098 0.25490196]
 [0.30588235 0.3372549  0.36078431 ... 0.2745098  0.30588235 0.30980392]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
a05ae39815,,337,"[[0.62352941 0.6627451  0.65882353 ... 0.51764706 0.5254902  0.56470588]
 [0.60784314 0.64313725 0.65490196 ... 0.5372549  0.53333333 0.56078431]
 [0.59215686 0.61568627 0.64313725 ... 0.56078431 0.54509804 0.55686275]
 ...
 [0.49411765 0.46666667 0.4627451  ... 0.6627451  0.67843137 0.65882353]
 [0.5372549  0.49019608 0.46666667 ... 0.61568627 0.65098039 0.65098039]
 [0.56862745 0.50980392 0.47843137 ... 0.55686275 0.59607843 0.61960784]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
47aba1e35c,30 72 133 70 235 69 337 68 439 67 542 65 644 64 746 63 848 62 951 60 1053 59 1155 58 1258 56 1360 55 1463 53 1565 52 1667 51 1770 49 1872 48 1975 46 2077 45 2179 44 2281 43 2383 42 2485 41 2587 40 2689 39 2790 39 2892 38 2994 37 3096 36 3197 36 3299 35 3400 35 3502 34 3603 34 3704 34 3806 33 3907 33 4008 33 4110 32 4211 32 4312 32 4414 31 4515 31 4617 30 4719 29 4820 29 4922 28 5024 27 5126 26 5228 25 5330 24 5433 22 5535 21 5637 20 5739 19 5841 18 5943 17 6045 16 6147 15 6249 14 6351 13 6453 12 6555 11 6656 11 6758 10 6860 9 6961 9 7063 8 7165 7 7266 7 7367 7 7469 6 7570 6 7671 6 7772 6 7873 6 7974 6 8075 6 8176 6 8277 6 8378 6 8479 6 8580 6 8681 6 8782 6 8883 6 8985 5 9086 5 9187 5 9288 5 9389 5 9490 5 9591 5 9693 4 9794 4 9895 4 9996 4 10097 4 10199 3,530,"[[0.57647059 0.65490196 0.72941176 ... 0.63921569 0.60784314 0.55686275]
 [0.5254902  0.6        0.68235294 ... 0.61176471 0.61960784 0.58431373]
 [0.49019608 0.54901961 0.63137255 ... 0.52941176 0.57647059 0.57647059]
 ...
 [0.45490196 0.45098039 0.44313725 ... 0.6745098  0.6745098  0.68627451]
 [0.4627451  0.45490196 0.45098039 ... 0.6627451  0.65882353 0.67058824]
 [0.46666667 0.45882353 0.45490196 ... 0.65098039 0.64705882 0.65490196]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.267424762278208,3
535503063e,1 1811 1819 88 1920 82 2021 77 2122 73 2223 69 2324 65 2425 62 2526 58 2627 55 2728 52 2829 49 2930 46 3031 43 3132 39 3233 36 3334 33 3435 30 3536 27 3637 25 3738 22 3839 19 3940 16 4041 12 4142 9 4243 6 4344 3,692,"[[0.57254902 0.59215686 0.58823529 ... 0.42745098 0.43137255 0.42745098]
 [0.57647059 0.59215686 0.58823529 ... 0.46666667 0.4745098  0.4627451 ]
 [0.57647059 0.59607843 0.58431373 ... 0.55294118 0.55686275 0.54117647]
 ...
 [0.53333333 0.55686275 0.57647059 ... 0.6627451  0.59607843 0.5372549 ]
 [0.54901961 0.57254902 0.58823529 ... 0.63921569 0.57647059 0.50980392]
 [0.56862745 0.58823529 0.6        ... 0.62352941 0.58431373 0.50980392]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.2849720615625919,3
3de0c773e1,1 808 811 99 914 97 1017 95 1120 93 1223 91 1326 89 1429 87 1531 86 1634 84 1737 82 1839 81 1942 79 2044 78 2147 76 2249 75 2351 74 2454 72 2556 71 2659 69 2762 67 2864 66 2967 64 3070 62 3173 60 3275 59 3378 57 3480 56 3582 55 3684 54 3786 53 3888 52 3990 51 4092 50 4194 49 4296 48 4397 48 4499 47 4601 46 4703 45 4804 45 4906 44 5008 43 5109 43 5211 42 5312 42 5414 41 5515 41 5617 40 5719 39 5821 38 5922 38 6026 35 6128 34 6230 33 6331 33 6433 32 6535 31 6637 30 6739 29 6841 28 6944 26 7046 25 7148 24 7250 23 7352 22 7454 21 7555 21 7656 21 7757 21 7858 21 7959 21 8061 20 8163 19 8266 17 8368 16 8471 14 8573 13 8675 12 8777 11 8878 11 8979 11 9081 10 9182 10 9283 10 9384 10 9486 9 9587 9 9687 10 9788 10 9889 10 9991 9 10092 9 10193 9,324,"[[0.25490196 0.2627451  0.27843137 ... 0.34117647 0.31764706 0.29411765]
 [0.25098039 0.25098039 0.25490196 ... 0.36470588 0.35686275 0.3372549 ]
 [0.24705882 0.23529412 0.23529412 ... 0.38039216 0.38823529 0.38823529]
 ...
 [0.38823529 0.39607843 0.40392157 ... 0.26666667 0.29411765 0.32941176]
 [0.38039216 0.38823529 0.39607843 ... 0.20392157 0.21960784 0.24313725]
 [0.36862745 0.37647059 0.38039216 ... 0.18823529 0.18823529 0.19607843]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.46671894912263506,5
340fe814a3,1 4444 4452 94 4565 82 4675 73 4785 64 4910 40,652,"[[0.50196078 0.50980392 0.49803922 ... 0.58823529 0.60392157 0.69019608]
 [0.50196078 0.50196078 0.49411765 ... 0.63529412 0.64313725 0.67843137]
 [0.49411765 0.49411765 0.47843137 ... 0.58431373 0.55294118 0.50196078]
 ...
 [0.60392157 0.58039216 0.54509804 ... 0.34117647 0.3254902  0.56470588]
 [0.54901961 0.54117647 0.50980392 ... 0.38823529 0.37254902 0.5372549 ]
 [0.52941176 0.51764706 0.4745098  ... 0.46666667 0.41176471 0.48235294]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.47024801490049994,5
e6674212ce,,474,"[[0.5372549  0.54509804 0.51372549 ... 0.50196078 0.49803922 0.49803922]
 [0.39215686 0.4        0.40784314 ... 0.49803922 0.50196078 0.50588235]
 [0.29019608 0.28627451 0.31372549 ... 0.38039216 0.37254902 0.38039216]
 ...
 [0.50588235 0.4627451  0.43529412 ... 0.40784314 0.39215686 0.37647059]
 [0.44313725 0.42745098 0.42352941 ... 0.37254902 0.35686275 0.35294118]
 [0.43529412 0.42745098 0.42352941 ... 0.34509804 0.34117647 0.36078431]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
e030bdae65,1 23 102 24 203 24 304 24 405 24 506 23 607 23 708 24 809 24 910 25 1011 27 1112 28 1213 29 1314 30 1415 30 1516 30 1617 31 1718 31 1819 31 1920 31 2021 31 2122 32 2223 32 2324 32 2425 34 2526 34 2627 35 2728 36 2829 37 2930 38 3031 38 3132 38 3233 37 3334 37 3435 37 3536 38 3637 39 3738 39 3839 40 3940 40 4041 40 4142 39 4243 38 4344 37 4445 36 4546 34 4647 33 4748 31 4849 31 4950 30 5051 29 5152 29 5253 28 5354 28 5455 28 5556 28 5657 27 5758 27 5859 27 5960 26 6061 26 6162 25 6263 24 6364 24 6465 24 6566 24 6667 23 6768 23 6869 23 6970 22 7071 22 7172 21 7273 21 7374 21 7475 21 7576 21 7677 22 7778 22 7879 23 7980 23 8081 23 8182 23 8283 23 8384 23 8485 23 8586 23 8687 22 8788 22 8889 22 8990 21 9091 21 9192 21 9293 21 9394 20 9495 20 9596 20 9697 20 9798 21 9899 21 10000 21 10101 21,630,"[[0.70196078 0.69411765 0.69803922 ... 0.75294118 0.75686275 0.75686275]
 [0.70196078 0.69803922 0.70196078 ... 0.76470588 0.77254902 0.77254902]
 [0.70196078 0.70196078 0.70196078 ... 0.77647059 0.78823529 0.78823529]
 ...
 [0.74901961 0.69803922 0.65098039 ... 0.68627451 0.68627451 0.68627451]
 [0.8        0.75294118 0.70196078 ... 0.70196078 0.70196078 0.70196078]
 [0.83529412 0.8        0.75686275 ... 0.72156863 0.7254902  0.7254902 ]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.273796686599353,3
737e6513c8,9392 2 9492 3 9591 5 9690 7 9790 8 9890 9 9989 11 10089 12 10189 13,127,"[[0.24313725 0.24313725 0.24313725 ... 0.24313725 0.24313725 0.24313725]
 [0.17254902 0.16470588 0.16470588 ... 0.24313725 0.24313725 0.24313725]
 [0.21960784 0.21960784 0.21960784 ... 0.24313725 0.24313725 0.24313725]
 ...
 [0.2        0.18823529 0.2        ... 0.08627451 0.10196078 0.12156863]
 [0.21568627 0.21568627 0.21960784 ... 0.10196078 0.12156863 0.14117647]
 [0.24313725 0.25490196 0.25490196 ... 0.12156863 0.14117647 0.16470588]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.0068620723458484465,1
2a070f3dc6,1 7878 7882 98 7986 95 8090 92 8194 89 8298 86 8401 84 8503 83 8605 82 8707 81 8809 80 8910 80 9012 79 9113 79 9214 79 9316 78 9418 77 9521 75 9623 74 9726 72 9828 71 9930 70 10031 70 10130 72,716,"[[0.36078431 0.36078431 0.36862745 ... 0.19607843 0.23529412 0.26666667]
 [0.36078431 0.36470588 0.37647059 ... 0.25490196 0.2745098  0.2745098 ]
 [0.36078431 0.37254902 0.38039216 ... 0.31372549 0.29803922 0.27843137]
 ...
 [0.36470588 0.37254902 0.38039216 ... 0.4        0.39607843 0.39215686]
 [0.36862745 0.37647059 0.38039216 ... 0.39607843 0.39607843 0.39215686]
 [0.37254902 0.38039216 0.38039216 ... 0.39607843 0.39607843 0.39607843]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.9532398784432898,10
75d70e2411,,530,"[[0.45098039 0.49803922 0.49411765 ... 0.52941176 0.49411765 0.4745098 ]
 [0.41176471 0.44313725 0.48627451 ... 0.59607843 0.56862745 0.54117647]
 [0.38823529 0.39607843 0.45098039 ... 0.63921569 0.63529412 0.60784314]
 ...
 [0.5254902  0.58431373 0.61960784 ... 0.51372549 0.52156863 0.52941176]
 [0.4745098  0.55294118 0.60784314 ... 0.52156863 0.54117647 0.56078431]
 [0.45882353 0.5254902  0.57647059 ... 0.53333333 0.56078431 0.58823529]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
c2e9f328e3,1 7978 7980 98 8081 97 8182 96 8283 95 8384 95 8485 94 8586 93 8687 91 8788 89 8889 87 8990 84 9091 82 9192 77 9293 71 9394 65 9495 61 9596 58 9697 55 9798 53 9899 49 10000 43 10101 35,481,"[[0.72156863 0.71764706 0.71764706 ... 0.63921569 0.69019608 0.72156863]
 [0.72156863 0.71764706 0.71764706 ... 0.64705882 0.69803922 0.73333333]
 [0.72156863 0.71764706 0.71764706 ... 0.65490196 0.70980392 0.74901961]
 ...
 [0.70196078 0.70196078 0.71372549 ... 0.74509804 0.71764706 0.69411765]
 [0.70196078 0.70196078 0.70980392 ... 0.69803922 0.71372549 0.69803922]
 [0.70196078 0.70196078 0.70980392 ... 0.65098039 0.70196078 0.71764706]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.9455935692579159,10
7d8b219e1c,1 101 103 100 207 97 311 94 415 91 519 88 620 88 724 85 828 82 929 82 1033 79 1134 79 1238 76 1339 76 1443 73 1544 73 1648 70 1749 70 1850 70 1951 70 2052 70 2153 70 2254 70 2355 70 2456 70 2557 70 2658 70 2759 70 2860 70 2961 70 3062 70 3163 70 3264 70 3365 70 3466 70 3567 70 3668 70 3769 70 3870 70 3971 70 4069 73 4170 73 4268 76 4369 76 4470 76 4571 76 4669 79 4770 79 4871 79 4975 76 5076 76 5180 73 5284 70 5385 70 5489 67 5590 67 5691 67 5795 64 5896 64 5997 64 6101 61 6202 61 6306 58 6407 58 6511 55 6612 55 6713 55 6817 52 6918 52 7022 49 7126 46 8427 58 8525 61 8623 64 8721 67 8816 73 8911 79 9009 82 9104 88 9202 91 9300 94 9395 807,668,"[[0.71372549 0.7372549  0.38823529 ... 0.47843137 0.43529412 0.44313725]
 [0.64313725 0.78431373 0.4627451  ... 0.45882353 0.43137255 0.43921569]
 [0.5254902  0.83921569 0.56078431 ... 0.44705882 0.43137255 0.43137255]
 ...
 [0.41960784 0.44705882 0.42352941 ... 0.39215686 0.4627451  0.55294118]
 [0.44705882 0.47058824 0.42745098 ... 0.40784314 0.47058824 0.54509804]
 [0.47058824 0.49411765 0.43921569 ... 0.41960784 0.45882353 0.51764706]]","[[1. 0. 0. ... 1. 1. 1.]
 [1. 1. 0. ... 1. 1. 1.]
 [1. 1. 0. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.6523870208803059,7
1c02222ef8,1 46 102 46 203 46 304 45 405 45 506 45 607 45 708 44 809 44 910 44 1011 43 1112 43 1213 42 1314 42 1415 42 1516 41 1617 41 1718 40 1819 40 1920 40 2021 39 2122 39 2223 39 2324 38 2425 38 2526 38 2627 37 2728 37 2829 37 2930 37 3031 36 3132 36 3233 36 3334 35 3435 35 3536 35 3637 35 3738 34 3839 34 3940 34 4041 34 4142 33 4243 33 4344 33 4445 33 4546 32 4647 32 4748 32 4849 32 4950 31 5051 31 5152 31 5253 31 5354 30 5455 30 5556 30 5657 29 5758 29 5859 29 5960 29 6061 28 6162 28 6263 28 6364 27 6465 27 6566 27 6667 26 6768 26 6869 26 6970 25 7071 25 7172 24 7273 24 7374 24 7475 23 7576 23 7677 23 7778 22 7879 22 7980 22 8081 22 8182 21 8283 21 8384 21 8485 20 8586 20 8687 20 8788 20 8889 19 8990 19 9091 19 9192 19 9293 18 9394 18 9495 18 9596 18 9697 18 9798 17 9899 17 10000 17 10101 17,670,"[[0.63921569 0.63921569 0.64705882 ... 0.76078431 0.76078431 0.75686275]
 [0.63921569 0.63921569 0.65098039 ... 0.76470588 0.76470588 0.76078431]
 [0.63921569 0.63921569 0.65098039 ... 0.77647059 0.77254902 0.76470588]
 ...
 [0.56078431 0.55294118 0.54901961 ... 0.61176471 0.61176471 0.61176471]
 [0.53333333 0.5254902  0.5254902  ... 0.65098039 0.65490196 0.65490196]
 [0.51372549 0.51372549 0.51372549 ... 0.71764706 0.72156863 0.7254902 ]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.3054602489951965,4
24a8ae9bb9,1 9897 9899 100 10000 100 10101 99,560,"[[0.52941176 0.54117647 0.55294118 ... 0.74117647 0.7372549  0.72156863]
 [0.61960784 0.63529412 0.65098039 ... 0.77647059 0.77647059 0.76078431]
 [0.70196078 0.7254902  0.7372549  ... 0.80392157 0.80392157 0.78823529]
 ...
 [0.66666667 0.6627451  0.65490196 ... 0.42352941 0.36470588 0.30588235]
 [0.67843137 0.6745098  0.6627451  ... 0.25098039 0.18823529 0.14117647]
 [0.69411765 0.69019608 0.6745098  ... 0.07843137 0.02745098 0.        ]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.9995098519752965,10
36e68393b6,87 15 187 16 288 16 388 17 489 17 589 18 690 18 790 19 890 20 991 20 1091 21 1192 21 1292 22 1393 22 1493 23 1593 24 1694 24 1794 25 1895 25 1995 26 2095 27 2196 27 2296 28 2397 28 2497 29 2598 29 2699 29 2799 30 2900 30 3001 30 3101 31 3202 31 3303 31 3404 31 3505 31 3606 31 3708 30 3809 30 3910 30 4012 29 4113 29 4215 28 4316 28 4418 27 4519 27 4621 26 4722 26 4824 25 4926 24 5027 24 5129 23 5230 23 5332 22 5433 22 5534 22 5636 21 5737 21 5838 21 5939 21 6040 21 6141 21 6242 21 6343 21 6444 21 6545 21 6646 21 6747 21 6847 22 6948 22 7049 22 7150 22 7251 22 7352 22 7453 22 7554 22 7655 22 7756 22 7857 22 7958 22 8059 22 8160 22 8261 22 8362 22 8462 23 8563 23 8664 23 8765 23 8815 9 8866 23 8913 11 8967 23 9010 15 9067 24 9109 16 9168 24 9208 18 9269 24 9309 18 9370 24 9410 17 9470 25 9512 16 9571 25 9613 16 9672 25 9715 15 9772 26 9816 15 9873 26 9917 15 9974 26 10018 15 10074 27 10120 15 10175 27,586,"[[0.51372549 0.50980392 0.50588235 ... 0.45490196 0.45098039 0.4627451 ]
 [0.49803922 0.49803922 0.49019608 ... 0.49803922 0.4745098  0.4745098 ]
 [0.48235294 0.48235294 0.4745098  ... 0.54901961 0.51372549 0.49803922]
 ...
 [0.57647059 0.57254902 0.56862745 ... 0.50588235 0.50980392 0.51372549]
 [0.57647059 0.57254902 0.56862745 ... 0.53333333 0.5372549  0.54117647]
 [0.57647059 0.56862745 0.56078431 ... 0.56078431 0.56470588 0.56862745]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.2581119498088423,3
53dab98a36,1 808 810 100 912 99 1014 98 1116 97 1218 96 1319 96 1421 95 1523 94 1626 92 1729 90 1831 89 1934 87 2037 85 2139 84 2241 83 2343 82 2445 81 2547 80 2648 80 2750 79 2851 79 2953 78 3054 78 3156 77 3258 76 3359 76 3461 75 3562 75 3664 74 3765 74 3867 73 3968 73 4069 73 4171 72 4272 72 4374 71 4475 71 4577 70 4678 70 4780 69 4881 69 4983 68 5084 68 5186 67 5287 67 5388 67 5489 67 5591 66 5692 66 5794 65 5896 64 5999 62 6101 61 6203 60 6306 58 6408 57 6510 56 6612 55 6714 54 6816 53 6917 53 7019 52 7121 51 7223 50 7325 48 7428 45 7530 43 7632 40 7734 38 7836 35 7938 33 8039 31 8141 28 8243 25 8345 22 8446 20 8548 18 8650 15 8751 13 8852 12 8954 10 9054 11 9155 10 9256 9 9356 10 9456 10 9557 10 9657 10 9757 11 9857 11 9958 11 10058 11 10158 11,574,"[[0.63529412 0.61960784 0.6        ... 0.56470588 0.56862745 0.56078431]
 [0.61176471 0.6        0.58823529 ... 0.5372549  0.54509804 0.54117647]
 [0.57647059 0.57647059 0.56862745 ... 0.49803922 0.50980392 0.50588235]
 ...
 [0.40784314 0.40784314 0.41176471 ... 0.38823529 0.41176471 0.43921569]
 [0.40392157 0.40392157 0.40784314 ... 0.39215686 0.41960784 0.44313725]
 [0.4        0.4        0.40392157 ... 0.40784314 0.43529412 0.45882353]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.6007254190765611,7
